period,accountsReceivableTradeNet,additionalPaidInCapital,cashEquivalents,cashandShortTermInvestments,commonStockTotal,currentPortofLTDebtCapitalLeases,deferredIncomeTax,intangiblesNet,longTermDebt,longTermInvestments,noteReceivableLongTerm,notesPayableShortTermDebt,otherCurrentAssetsTotal,otherCurrentliabilitiesTotal,otherEquityTotal,otherLiabilitiesTotal,otherLongTermAssetsTotal,otherReceivables,payableAccrued,propertyPlantEquipmentTotalNet,retainedEarnings,tangibleBookValueperShare,totalAssets,totalCommonSharesOutstanding,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInventory,totalLiabilities,totalLiabilitiesShareholdersEquity,totalLongTermDebt,totalReceivablesNet,unrealizedGainLoss,costofRevenueTotal,depreciationAmortization,dilutedAverageShares,dilutedEPS,grossProfit,interestIncExpNetNonOperatingTotal,netIncome,netIncomeAfterTaxes,netIncomeBeforeTaxes,operatingIncome,otherNonOperatingIncExpNet,provisionforIncomeTaxes,researchDevelopment,revenue,sellingGeneralAdminExpensesTotal,totalOperatingExpense,unusualExpenseIncome,amortization,capitalExpenditures,cashInterestPaid,cashTaxesPaid,cashfromFinancingActivities,cashfromInvestingActivities,cashfromOperatingActivities,changesinWorkingCapital,depreciationDepletion,financingCashFlowItems,foreignExchangeEffects,issuanceRetirementofDebtNet,issuanceRetirementofStockNet,netChangeinCash,netIncomeStartingLine,nonCashItems,otherInvestingCashFlowItemsTotal,totalCashDividendsPaid,ticker,market,cash,minorityInterest_x,totalPreferredSharesOutstanding,treasuryStockCommon,gainLossonSaleofAssets,interestExpIncNetOperatingTotal,minorityInterest_y,otherOperatingExpensesTotal,totalAdjustmentstoNetIncome,accountsPayable,shortTermInvestments,accruedExpenses,accumulatedDepreciationTotal,goodwillNet,prepaidExpenses,propertyPlantEquipmentTotalGross,eSOPDebtGuarantee,preferredStockNonRedeemableNet,otherRevenueTotal,redeemablePreferredStockTotal,insuranceReceivables,otherAssetsTotal,policyLiabilities,amortizationofPolicyAcquisitionCosts,lossesBenefitsandAdjustmentsTotal,netInvestmentIncome,realizedUnrealizedGainsLosses,totalPremiumsEarned,minorityInterest,deferredTaxes,cashDuefromBanks,customerLiabilityAcceptances,netLoans,otherEarningAssetsTotal,totalDeposits,interestIncomeBank,loanLossProvision,netInterestIncAfterLoanLossProv,netInterestIncome,nonInterestExpenseBank,nonInterestIncomeBank,totalInterestExpense,deferredPolicyAcquisitionCosts,cashPayments,cashReceipts,totalUtilityPlantNet,otherBearingLiabilitiesTotal,totalShortTermBorrowings,equityInAffiliates
2019-06-30,192.9,,8.4,190.1,66,73.9,43.0,493.2,319.9,,6.7,0.0,0.1,55.5,8.0,45.9,30.1,2.299999999999983,197.5,308.9,486.0,0.25399,1342.0,263.00211,503.1,326.9,432.1,560.0,117.7,782.0,1342.0,358.2,195.2,,,11.1,264.8,0.06274,,-7.0,30.5,32.2,53.1,60.1,,20.9,,506.6,,446.5,-22.9,11.3,-23.7,6.6,9.4,8.4,73.7,36.3,-25.2,23.0,-18.3,0.5,64.2,0.2,118.9,32.2,-5.0,97.4,-37.7,ESNT.L,L,176.7,8.0,,,,,-1.7,458.3,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,261.2,10.5,177.4,177.5,89.6,57.9,8.2,291.0,283.5,17.5,20.1,0.0,6.2,64.3,-75.9,215.0,30.0,0.0,284.4,339.7,302.6,0.02105,1315.7,1430.22497,617.4,406.6,392.3,321.1,172.5,994.6,1315.7,334.4,261.2,,443.7,1.5,1464.04201,0.03497,240.4,-8.2,49.4,56.7,81.4,90.2,-0.6,24.7,,684.1,144.4,150.2,4.3,3.7,-20.1,7.6,19.299999999999997,-69.60000000000001,-21.4,109.5,-11.5,23.1,-9.899999999999999,-0.09999999999999998,-51.99999999999999,0.0,18.4,90.2,4.0,-1.2999999999999972,-7.700000000000003,COA.L,L,,30.4,,-5.7,,,-9.7,0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,287.2,10.5,124.1,124.3,89.5,19.6,13.6,293.2,327.8,17.2,16.7,0.0,5.1,58.6,-68.6,231.7,52.9,0.0,300.0,332.9,273.4,0.00413,1326.9,1428.8927,614.0,378.2,393.2,299.1,197.4,1027.8,1326.9,373.6,287.2,,454.4,1.4,1449.2,0.03388,250.2,-8.8,46.3,59.6,85.4,100.8,-6.6,25.8,,704.6,148.2,149.39999999999998,-0.2,4.3,-19.0,7.6,27.0,-41.3,8.4,34.4,-93.4,22.0,-7.5,0.3,-17.6,0.2,1.8,100.8,0.7,27.4,-16.4,COA.L,L,,30.7,,-5.7,,,-10.4,0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,58,2473,2473.0,133,,88,242,335,59346,230,0.0,,6,,60402,43,,836,143,1835.0,0.7775,63738.0,1902.2511,,,335.0,2071.0,,61667.0,63738.0,335.0,424,,105,,1836.0,0.00599,2205,-1471,163.0,11.0,7.0,1809.0,-331,-4,,2310.0,,396.0,,,-5,5,27,-44.0,1600,-1408.0,-1595.0,,-5,0,-8,,148.0,7,180,1605,-31,QLT.L,L,,,,,,,,396,,,,,-160,350,,303,45,,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,58,1944,1944.0,133,,91,251,280,56425,281,0.0,,4,,69500,12349,,1720,89,1704.0,0.70811,73529.0,1902.2511,,,280.0,1934.0,,71595.0,73529.0,280.0,1353,,190,,1834.0,-0.01745,5324,-4356,-17.0,-32.0,38.0,4980.0,-586,70,,5514.0,,344.0,,,-8,5,10,-74.0,638,-635.0,-749.0,,-5,1,-8,,-70.0,38,76,646,-61,QLT.L,L,,,,,,,,344,,,,,-87,336,,176,39,,,,,501,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,221.5,235.3,87.8,94.5,2.5,43.6,17.3,197.0,511.0,3.0,68.2,0.0,0.1,29.2,-2.8,98.7,124.7,0.0,274.2,527.7,176.0,0.3272,1385.0,250.0,332.2,347.0,554.6,411.0,16.1,974.0,1385.0,511.0,221.5,,502.0,,250.0,0.0908,66.5,-9.4,25.0,25.0,30.8,40.2,,5.8,,568.5,30.1,26.299999999999955,-3.8,8.7,-34.1,8.799999999999999,1.0,-38.1,-38.9,112.6,26.2,42.199999999999996,-9.299999999999999,,-22.700000000000003,,35.6,25.0,10.499999999999998,-4.800000000000001,-6.100000000000001,BIFF.L,L,,,,,,,,,,,6.7,,,132.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,234.4,235.3,52.2,65.1,2.5,43.2,5.3,206.9,500.1,,66.1,0.0,0.1,10.8,0.1,109.5,94.4,0.0,277.5,503.1,132.6,0.1292,1316.9,250.0,315.1,331.5,543.3,370.5,15.5,946.4,1316.9,500.1,234.4,,527.6,,250.0,0.0952,67.0,-8.3,20.6,20.6,25.6,33.9,,5.0,,594.6,29.8,33.10000000000002,3.3,9.2,-26.5,8.4,-0.8,-53.1,-27.9,67.0,-13.6,40.4,-14.4,,-26.5,,-14.0,20.6,10.4,-1.4,-12.2,BIFF.L,L,,,,,,,,,,,12.9,,,131.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,196.2,235.3,66.2,81.9,2.5,31.7,,213.0,387.5,,68.9,0.0,0.1,16.7,-0.4,104.0,81.1,0.5,249.6,365.4,122.8,0.076,1149.7,250.0,293.1,298.0,419.2,360.2,14.4,789.5,1149.7,387.5,196.7,,483.8,,250.0,0.1276,58.2,-12.8,-1.0,-1.0,-2.2,10.6,,-1.2,,542.0,25.6,47.599999999999966,22.0,9.0,-23.8,8.5,0.1,-1.4000000000000021,-49.800000000000004,86.2,10.100000000000001,33.5,-9.899999999999999,,14.2,,35.0,-1.0,34.599999999999994,-25.999999999999996,-5.699999999999999,BIFF.L,L,,,,,,,,,,,15.7,,,128.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,,73.738,89.792,89.792,16.692,,,,,1109.554,,0.0,,1.227,,,,,,,1108.381,17.9552,1200.038,66.76678,90.484,1.227,0.0,1198.811,,1.227,1200.038,0.0,0.692,,5.48,,67.07098,1.24546,84.07,,83.534,83.534,83.643,83.643,,0.109,,89.55,0.427,0.4269999999999996,,,,0.039,0.118,-7.611,,6.392,8.84,,-0.039,2.168,,-7.572,0.949,83.643,-86.091,,,HRI.L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,73.738,88.843,88.843,16.828,,,,,1033.226,,0.0,,1.215,,,,,,,1032.283,16.68131,1124.064,67.31178,90.838,1.215,0.0,1122.849,,1.215,1124.064,0.0,1.995,,5.503,,67.78796,1.3155,89.752,,89.175,89.175,89.257,89.257,,0.082,,95.255,0.495,0.4950000000000001,,,,0.03899999999999999,-0.013999999999999985,-13.683,,63.468999999999994,63.963,,-0.03899999999999999,-3.1870000000000003,,-13.644,46.599000000000004,89.33599999999998,-89.83000000000001,,,HRI.L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,73.738,42.244,42.244,17.084,,,,,989.087,,0.0,,3.705,,,,,,,956.496,15.32615,1051.023,68.33538,61.936,3.705,0.0,1047.318,,3.705,1051.023,0.0,19.692,,5.19,,68.4328,2.23368,153.345,,152.857,152.857,153.007,153.007,,0.15,,158.535,0.338,0.3379999999999992,,,,0.117,0.15,-6.81,,-19.874,-20.21,,-0.117,0.068,,-6.693,-26.616,153.084,-152.748,,,HRI.L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,57.2,0.9,10.9,10.9,4.7,3.2,14.5,101.8,,0.9,,0.0,,4.3,,10.5,,0.0,52.4,108.8,202.7,0.95065,297.9,112.02887,86.4,59.9,7.9,208.3,18.3,89.6,297.9,4.7,57.2,,77.8,,112.00944,0.16516,55.4,-0.4,19.0,19.0,23.9,24.3,,4.9,,133.2,,31.10000000000001,-0.4,0.6000000000000001,-6.4,0.2,3.6000000000000005,-15.799999999999997,-6.299999999999999,28.400000000000002,-1.799999999999999,6.299999999999999,-0.2,,-1.6999999999999997,-9.3,6.299999999999999,23.9,-0.6000000000000001,0.09999999999999998,-4.6,BAG.L,L,,,,,,-0.1,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,56.4,0.9,9.0,9.0,4.7,3.0,14.1,102.4,0.0,0.9,,4.4,0.1,2.4,,10.7,,0.0,54.8,106.4,198.7,0.89721,298.8,113.57464,89.1,64.6,12.5,204.3,23.6,94.5,298.8,5.1,56.4,,71.8,,113.0371,0.09997,50.7,-0.3,10.8,10.8,13.5,13.8,,2.7,,122.5,,36.900000000000006,0.4,0.7,-8.4,0.0,4.3,-19.5,-9.4,11.7,-8.8,5.4,0.0,,-1.6,-3.5,-17.2,13.5,0.9,-1.0,-14.4,BAG.L,L,,,,,,0.1,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-26,57.7,0.9,21.8,21.8,4.7,0.0,13.3,103.1,0.0,,,0.0,,4.8,,13.5,,0.0,56.9,95.3,204.2,0.93642,298.3,113.94464,99.9,61.7,0.0,209.8,20.4,88.5,298.3,0.0,57.7,,78.2,,113.73821,0.19431,63.9,-0.4,21.3,21.3,26.3,26.7,,5.0,,142.1,,37.2,0.7,0.7,-6.1000000000000005,0.1,4.3999999999999995,-21.299999999999997,-6.1000000000000005,32.5,0.6999999999999993,3.7,-0.1,,-12.6,-4.199999999999999,5.1,26.3,1.1,0.0,-4.399999999999999,BAG.L,L,,,,,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,3.325,811.635,57.179,57.179,34.58,0.079,,,,1100.973,,,,,,,,0.0,,1.699,332.373,426.35549,1163.176,2.723,60.504,2.21,0.079,1160.966,,2.21,1163.176,,3.325,,,,2.71283,13.06534,,,35.444,35.444,36.117,36.117,,0.673,,41.055,,4.938,,,-1.699,,1.005,21.899,-2.942999999999998,3.165,-3.633,,,-0.46199999999999997,,140.515,21.659,66.416,-59.618,-1.2439999999999998,-14.639,PNL.L,L,,,,-17.622,,,,4.938,,2.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,1042.703,,0.0,59.835,,1102.538,,,,,,,415.16534,1102.538,2.65566,59.835,,0.0,1102.538,,,1102.538,0.0,,,,,2.52315,11.88317,,,29.983,29.983,30.299,30.299,,0.316,,34.893,,4.594,,,,,,103.977,-94.851,2.635,2.635,,103.977,0.154,,,11.915,,,-94.851,,PNL.L,L,,,,,,,,4.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,1.801,,23.605,23.605,,1.537,,,,946.459,,0.0,,,968.579,,,0.0,,,,404.87694,971.865,2.39228,25.406,3.286,1.537,968.579,,3.286,971.865,0.0,1.801,,,,2.34472,12.25435,,,28.733,28.733,29.279,29.279,,0.546,,33.515,,4.236,,,,,,34.419,-47.86600000000001,3.0379999999999994,3.0379999999999994,,34.419,-0.07500000000000001,,,-10.484000000000002,,,-47.86600000000001,,PNL.L,L,,,,,,,,4.236,,1.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1090.492,3.942,217.881,217.881,9.27,56.606,11.698,175.67,60.74,0.054,,0.0,3.218,222.946,14.028,13.982,12.724,0.0,,212.325,578.885,2.77632,1916.868,114.14111,1516.095,1257.772,197.538,492.562,122.189,1424.306,1916.868,140.932,1090.492,,2263.142,,114.507,0.55376,362.623,-3.087,63.808,63.714,90.109,93.196,,26.395,,2625.765,269.427,269.42700000000013,,5.956999999999999,-22.855999999999998,3.075,16.177000000000003,-87.97199999999998,-8.088999999999999,203.139,48.687,51.166000000000004,-2.865,-3.5109999999999997,-65.056,-8.653,103.56700000000001,90.10900000000001,7.220000000000001,14.767,-11.398000000000003,CCC.L,L,,-0.078,,-113.563,,,0.094,,,978.22,,,,,82.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,947.091,3.942,114.314,119.314,9.27,54.435,12.391,188.169,68.01,0.057,,0.0,4.027,191.127,32.761,13.47,12.151,0.0,,213.296,527.304,2.40965,1696.344,114.14111,1282.671,1028.247,233.445,463.209,126.144,1233.135,1696.344,179.01,947.091,,2126.523,,113.831,0.33635,300.491,-2.979,37.847,37.847,50.849,53.828,,13.002,,2427.014,246.663,246.663,,5.586,-16.013,3.971,18.054,-58.889,-22.675,-1.126,-74.201,10.556,-3.971,-3.438,-29.045,-1.507,-86.128,50.849,6.084,-6.662,-24.366,CCC.L,L,,0.017,,-110.068,,,0.0,,,782.685,5.0,,,,86.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,4.187,,,26.226,40.312,,,,130.167,855.12,,0.0,,,,,,0.0,,,701.274,4.59904,885.533,161.24808,30.413,13.78,130.167,741.586,,143.947,885.533,130.167,4.187,,3.036,,161.24808,-0.41565,-66.114,,-67.022,-67.022,-66.473,-66.473,,0.549,,-63.078,0.359,0.359,,,,0.687,,8.545,12.481,2.289,2.289,,,-0.162,16.607,,23.153,,,12.481,-8.062,JFJ.L,L,26.226,,,,,,,,,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,3.112,,,3.073,40.312,,,,97.041,923.818,,0.0,,,,,,0.0,,,776.358,5.06468,930.003,161.24808,6.185,16.292,97.041,816.67,,113.333,930.003,97.041,3.112,,3.019,,161.24808,0.50915,82.959,,82.1,82.1,82.592,82.592,,0.492,,85.978,0.367,0.367,,,,0.715,,0.0,-30.33,3.206,3.206,,,0.015000000000000006,0.0,,-27.109,,,-30.33,0.0,JFJ.L,L,3.073,,,,,,,,,16.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,3.417,,,30.182,40.312,,,,89.608,810.064,,0.0,,,,,,0.0,,,694.258,4.55553,843.663,161.24808,33.599,19.485,89.608,734.57,,109.093,843.663,89.608,3.417,,2.833,,161.24808,-0.67541,-108.028,,-108.908,-108.908,-108.333,-108.333,,0.575,,-105.195,0.305,0.3049999999999997,,,,0.723,,-42.574,63.033,2.515,2.515,,,-0.07,-34.512,,22.904,,,63.033,-8.062,JFJ.L,L,30.182,,,,,,,,,19.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,68.5,,1206.8,261.7,1.6,0,6.1,6412.2,,12506.1,6919.9,,0.0,2.6,228.7,4.2,,,65.8,822.1,3.70981,14689.2,256.48191,,,13338.5,1122.0,,13567.2,14689.2,6417.0,118.5,,108.4,,257.4,0.25675,151.0,,44.5,44.5,57.1,57.1,,12.6,,259.4,,93.9,27.7,1.0,-1.2,,36.5,-213.3,-1.1,196.6,165.6,1.7,,,-177.9,0.5,-17.8,57.1,-28.8,0.1,-35.9,PAG.L,L,1206.8,,,-32.9,,0.2,,66.0,,,,,,164.4,,,,,,,,617.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,68.3,,1225.4,261.6,,0,6.7,6647.4,,12186.1,6396.8,,15.2,3.0,227.7,6.2,,,57.3,816.0,3.90635,14395.5,239.94292,,,13044.2,1108.4,,13287.1,14395.5,6647.4,92.8,,114.9,,264.0,0.2625,160.6,,69.3,69.3,87.0,87.0,,17.7,,275.5,,73.6,,1.0999999999999999,-1.8,,17.799999999999997,-77.19999999999999,9.600000000000001,220.59999999999997,169.99999999999997,0.7,,,-28.299999999999955,-30.799999999999997,153.0,87.0,-38.2,11.4,-18.1,PAG.L,L,1225.4,,,-40.5,,7.3,,66.3,,,,,,164.4,,,,,,,,656.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,66.1,0.0,1072.0,281.8,,0,6.8,7495.0,,12525.6,5879.3,,17.5,2.6,175.2,5.4,,,63.6,839.4,3.50852,14654.0,260.96475,,,13374.3,1087.0,,13567.0,14654.0,7495.0,45.9,,109.8,,264.6,0.21958,149.3,,58.1,58.1,72.0,72.0,,13.9,,259.1,,77.3,,1.3,-1.3,,21.6,-414.1,-1.3,177.3,182.9,0.8,,,-378.6,0.4,-238.1,72.0,-79.7,0.0,-35.9,PAG.L,L,1072.0,,,-102.9,,7.8,,69.5,,,,,,164.6,,,,,,,,770.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,7.561,,25.894,25.894,7.994,,,,308.366,1314.973,20.816,0.0,5.235,0.0,-0.217,2.336,0,0.1120000000000001,,,1038.915,1.3094,1374.591,799.36611,38.802,17.197,308.366,1046.692,,327.899,1374.591,308.366,7.673,,3.947,,799.36611,-0.02812,-1.291,,-22.475,-22.475,-21.541,-21.541,,0.934,,2.656,8.576,20.25,0.0,,,5.228999999999999,1.158,-23.981,2.6610000000000014,17.26,-8.789000000000001,,,,,,-4.060000000000002,-18.196,44.245,2.6610000000000014,-23.981,BCPT.L,L,,,,,,10.874,,0.8,,17.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,5.979,,29.954,29.954,7.994,,,,308.191,1361.685,20.204,0.0,0.0,0.087,-0.248,2.366,0,0.0,,,1082.043,1.36332,1417.822,799.36611,35.933,17.476,308.191,1089.789,,328.033,1417.822,308.191,5.979,,2.114,,799.36611,-0.00416,6.915,,-3.328,-3.328,-3.345,-3.345,,-0.017,,9.029,4.281,10.260000000000002,,,,5.32,0.918,-23.981,23.904,19.904,-5.104,,,,,,19.827,-3.345,28.353,23.904,-23.981,BCPT.L,L,,,,,,5.444,,0.535,,17.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,,204.133,4.953,4.953,1.129,,,,,1039.327,,0.0,,93.43,,,,,,,748.9,8.45324,1047.592,112.87533,8.265,93.43,0.0,954.162,,93.43,1047.592,0.0,3.312,,4.519,,112.86591,0.28564,33.022,,32.239,32.239,32.44,32.44,,0.201,,37.541,,0.5819999999999999,,,,-0.609,-0.052,10.649,-19.096,-3.09,-2.429,,,-0.036,10,0.649,-11.573,,,-19.096,,JEO.L,L,,,,,,,,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,203.485,16.526,16.526,1.128,,,,,993.346,,,-0.1,87.674,,,,,,,722.869,8.22233,1015.156,112.80033,21.81,87.674,,927.482,,87.674,1015.156,,5.384,,11.268,,112.79923,0.7804,89.24,,88.029,88.029,88.916,88.916,,0.887,,100.508,,0.32399999999999984,,,,-0.532,-0.9569999999999999,7.668,-1.5469999999999997,2.9240000000000004,4.413,,,0.11299999999999999,15,0.0,9.158000000000001,,,-1.5469999999999997,-7.332,JEO.L,L,,,,,,,,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,5.0,99.7,121.9,194.9,21.2,15.4,,0.0,93.1,1067.0,,0.0,,,,19.3,,27.299999999999997,26.0,1.1,1020.5,1.07728,1295.7,1059.1446,227.2,41.4,108.5,1141.4,,154.3,1295.7,93.1,32.3,,,0.2,1059.1446,-0.03322,,-1.5,-28.4,-29.4,-29.3,-27.8,,0.1,,-14.4,21.5,13.4,-10.6,0.19999999999999998,0.6000000000000001,,,-8.5,21.2,-1.9000000000000004,13.7,-0.30000000000000004,,0,-8.8,-0.30000000000000027,10.799999999999999,-27.800000000000004,12.300000000000004,20.6,,IPO.L,L,,0.5,,,,,1.0,2.3,0.1,,73,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,7.1,684.7,111.1,161.1,21.2,15.4,,0.2,100.6,1149.2,,0.0,,,,19.1,,0.0,12.4,1.9,462.0,1.10212,1319.9,1059.1446,168.2,27.8,116.0,1167.9,,152.0,1319.9,100.6,7.1,,,0.1,1059.1446,-0.04447,,-0.9,-47.1,-49.5,-49.5,-48.6,,0.0,,-32.2,19.9,16.4,0.0,0.1,-1.3,,,-5.1,2.6,-15.4,-1.7,1.5,-0.6,0,-7.7,3.2,-17.9,-48.6,33.3,3.9,,IPO.L,L,,4.5,,,,,2.4,-3.6,0.0,,50,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,27.4,60.6,14.6,14.6,2.1,12.2,73.2,,436.8,1469.6,0.2,0.0,0.8,2.5,11.1,1.2,1.6,0.0,49.9,84.6,879.8,4.53147,1599.1,210.43922,43.1,64.6,518.7,953.6,0.3,645.5,1599.1,506.5,27.4,,27.5,,211.2,0.42547,51.8,-6.1,89.5,89.5,99.7,105.8,0.0,10.2,,79.3,9.6,-54.0,0.4,,-0.6,7.4,2.6,-3.4,-51.0,35.7,-8.7,0.4,-0.5,0.1,18.9,0.0,-18.6,99.7,-55.7,-50.4,-21.8,SAFE.L,L,,,,,,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,22.6,60.6,33.2,33.2,2.1,9.7,64.7,,413.0,1348.5,0.2,0.0,,2.7,9.8,0.6,0.3,0.0,40.6,65.9,813.4,4.21014,1471.0,210.42042,56.1,53.0,476.5,885.9,0.3,585.1,1471.0,466.8,22.6,,27.4,,211.6,0.46172,51.3,-8.2,97.7,97.7,109.1,117.2,0.1,11.4,,78.7,10.4,-65.9,0.0,,-0.4,7.1,2.5,10.6,-32.099999999999994,36.3,-7.299999999999999,0.29999999999999993,-1.1,-0.2,26.2,0.1,14.6,109.10000000000001,-65.8,-31.7,-14.600000000000001,SAFE.L,L,,,,,,-76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,28.1,60.5,18.6,18.6,2.1,9.1,56.2,,384.5,1238.7,0.5,0.0,,2.3,10.4,0.7,0.8,0.0,47.1,62.2,725.5,3.79557,1349.1,210.37682,46.9,58.5,444.3,798.5,0.2,550.6,1349.1,435.2,28.1,,26.4,,210.2,0.16365,46.7,-7.7,34.4,34.4,38.2,45.9,0.0,3.8,,73.1,8.7,0.8000000000000007,0.0,,-0.5,6.6,2.8,-4.1,-17.8,30.3,-10.1,0.4,0.0,-0.3,16.3,0.0,8.1,38.2,1.8,-17.3,-20.4,SAFE.L,L,,,,,,-7.9,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,,,130.61616,130.61616,2202.68702,,,,,2065.5198,,0.0,,,,,8.44585,,1.80251,,,27.581,2204.58181,79.86249,130.61616,1.89479,0.0,2202.68702,,1.89479,2204.58181,0.0,,,4.71504,,79.86249,1.784,-3.63855,,142.47478,142.47478,142.47478,142.47478,,,,1.07649,0.24798,-146.11333,,,,,,0.0,,43.370079999999994,48.48638,,,,0.0,,43.370079999999994,142.47478000000004,-147.59106999999997,,,HVPE.L,L,,,,,,-146.87292,,0.51162,,0.09228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,,,87.24608,87.24608,2060.21224,,,,,1965.40773,,0.0,,,,,9.15209,,1.50123,,,25.79699,2061.8059,79.86249,87.24608,1.59366,0.0,2060.21224,,1.59366,2061.8059,0.0,,,4.79112,,79.86249,1.70614,-3.80415,,136.25659,136.25659,136.25659,136.25659,,,,0.98697,0.43395,-140.06074,,,,,,0.0,,-69.32448,-63.85584,,,,0.0,,-69.32448,136.25659,-141.72524,,,HVPE.L,L,,,,,,-140.95537,,0.46067,,0.09243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,,,156.57056,156.57056,1923.95565,,,,,1760.18199,,0.0,,,,,9.7455,,2.40384,,,24.09085,1926.49805,79.86249,156.57056,2.5424,0.0,1923.95565,,2.5424,1926.49805,0.0,,,4.62029,,79.86249,1.16378,-2.652,,92.94222,92.94222,92.94222,92.94222,,,,1.96829,0.05838,-95.59421999999999,,,,,,,,-35.909850000000006,-31.92750999999999,,,,,,-35.909850000000006,92.94223,-96.92455000000001,,,HVPE.L,L,,,,,,-96.26201,,0.60941,,0.13856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,14.78,361.989,,30.04,32.333,50,,,149.704,1701.573,,0.0,,7.634,,,,0.0,,,1144.733,11.90003,1746.393,129.332,44.82,57.634,199.704,1539.055,,207.338,1746.393,149.704,14.78,,5.825,,128.99115,0.18739,27.47,,24.172,24.172,26.459,26.459,,2.287,,33.295,,1.0110000000000001,,,,2.1759999999999997,0.537,-25.000999999999998,-0.753,33.268,29.241,,,-0.147,0,5.922000000000001,7.367000000000001,28.701999999999998,-24.67500000000001,-0.753,-30.922999999999995,MYI.L,L,30.04,,,,,,,1.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,17.015,356.188,,22.673,32.212,50,,,149.654,1703.076,,0.0,,3.226,,,,0.0,,,1151.484,11.95121,1742.764,128.84758,39.688,53.226,199.654,1539.884,,202.88,1742.764,149.654,17.015,,5.582,,128.70944,1.15473,153.057,,148.625,148.625,151.959,151.959,,3.334,,158.639,,1.0979999999999999,,,,2.007,0.004,-13.329,0.241,28.134,26.284,,,,15,8.312,15.046,153.993,-152.143,0.241,-36.641,MYI.L,L,22.673,,,,,,,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
